id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
26565763,5c50eb7d-8ffb-4787-a2a6-dccbf56f97a6,2019-06-07 3:15:41 PM EDT,2019-06-07,2019-06-07 19:15:41 UTC,Eastern Time (US & Canada),456424,2019-06-07 19:17:05 UTC,2020-04-08 12:28:17 UTC,research,,https://www.inaturalist.org/observations/26565763,https://static.inaturalist.org/photos/41259710/medium.jpeg,"",,2,0,false,2,"Wright-Patterson AFB, OH, USA",39.79816044,-84.07505728,8,,,,8,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
26613261,33b24cf5-d7a3-453e-a2fa-2afce9e6cc77,Sat Jun 08 2019 11:12:44 GMT-0500 (CDT),2019-06-08,2019-06-08 21:12:44 UTC,Hawaii,1029399,2019-06-08 16:14:26 UTC,2020-05-04 18:24:12 UTC,research,,https://www.inaturalist.org/observations/26613261,https://static.inaturalist.org/photos/41335649/medium.jpg,"",,2,0,false,3,"N Broadway Ave, Urbana, IL, US",40.1265647007,-88.2094916188,65,,,,65,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
26745501,d2667f39-a327-4341-895f-f340a9d67f9c,2019-06-09 10:21:57 PM CDT,2019-06-09,2019-06-10 03:21:57 UTC,Central Time (US & Canada),1220380,2019-06-10 13:54:54 UTC,2019-10-19 03:48:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26745501,https://inaturalist-open-data.s3.amazonaws.com/photos/41547849/medium.jpeg,"",,3,0,false,2,"Arkansas, US",35.3513758288,-93.9390243615,,,,,28706,obscured,,true,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
26755615,6cb3d17e-9ecc-4301-8732-81f3a694d79c,Fri May 31 2019 16:19:48 GMT-0500 (CDT),2019-05-31,2019-05-31 16:19:48 UTC,UTC,1595226,2019-06-10 16:48:01 UTC,2019-06-11 13:33:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26755615,https://inaturalist-open-data.s3.amazonaws.com/photos/41563334/medium.jpg,"",Maybe a black salamander. ,2,0,false,3,"1206 Yellowstone Dr, Greenville, TX, US",33.1656617689,-96.0935475624,83,,,,83,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
26845531,ec6a6511-6d54-46dd-93b7-d666f0b72ffb,2019/05/08 9:45 AM CDT,2019-05-08,2019-05-08 14:45:00 UTC,Central Time (US & Canada),380122,2019-06-12 03:25:49 UTC,2020-07-09 23:49:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26845531,https://inaturalist-open-data.s3.amazonaws.com/photos/41708624/medium.jpg,"",,1,0,false,,"Montgomery County, TX, USA",30.2726014214,-95.6947370603,1,,,,1,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
26942499,57d2f203-0db1-4b90-8a40-e354cb6e1940,Thu Jun 13 2019 18:59:39 GMT-0500 (CDT),2019-06-13,2019-06-13 18:59:39 UTC,UTC,1645419,2019-06-14 00:02:45 UTC,2024-04-15 22:15:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26942499,https://inaturalist-open-data.s3.amazonaws.com/photos/41868125/medium.jpg,"",,2,0,false,3,"1900–2298 S 9 Mile Rd, Ponca City, OK, US",36.6466685377,-96.942641237,570,,,,570,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
26943679,86eb4ffd-60a8-4e10-a2b6-f0d170ad19c9,Sun May 26 2019 14:09:12 GMT-0500 (CDT),2019-05-26,2019-05-26 14:09:12 UTC,UTC,1223403,2019-06-14 00:27:42 UTC,2022-03-27 11:33:11 UTC,research,,https://www.inaturalist.org/observations/26943679,https://static.inaturalist.org/photos/56311045/medium.jpg,"",,3,1,false,3,"4601 Highway T, Augusta, MO, US",38.6337866667,-90.9419783333,48,,,,48,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
26946509,ac41063e-6679-4dfb-803a-7bd3a2afb320,Sat Jun 08 2019 10:14:19 GMT-0500 (CDT),2019-06-08,2019-06-08 10:14:19 UTC,UTC,1129315,2019-06-14 01:32:58 UTC,2019-11-28 02:15:00 UTC,research,,https://www.inaturalist.org/observations/26946509,https://static.inaturalist.org/photos/44854363/medium.jpg,"",,3,0,false,3,"76577, Thorndale, TX, US",30.6801501131,-97.1702922266,5296,,,,5296,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
27086688,c4e0734d-92c5-42bb-adb5-d6e9c5cf2769,Sun Jun 16 2019 09:00:45 GMT-0500 (CDT),2019-06-16,2019-06-16 09:00:45 UTC,UTC,1075239,2019-06-16 14:06:57 UTC,2020-05-04 18:25:16 UTC,research,,https://www.inaturalist.org/observations/27086688,https://static.inaturalist.org/photos/42107647/medium.jpg,"",,2,0,false,3,"61738, El Paso, IL, US",40.7778845125,-89.040507459,215047,,,,215047,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
27152773,cc2f8726-ff0c-4ef6-a941-504917c8ddaf,Mon Jun 17 2019 09:22:17 GMT-0500 (CDT),2019-06-17,2019-06-17 14:22:17 UTC,Central Time (US & Canada),793399,2019-06-17 14:23:25 UTC,2019-10-10 14:15:36 UTC,research,,https://www.inaturalist.org/observations/27152773,https://static.inaturalist.org/photos/42217294/medium.jpg,"",,1,0,false,3,"443 Private Road 4215, Decatur, TX, US",33.1973110807,-97.4991951943,39,,,,39,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
27152870,c3124470-fc63-4b32-97bb-5ead8a71aee0,Mon Jun 17 2019 09:22:17 GMT-0500 (CDT),2019-06-17,2019-06-17 14:22:17 UTC,Central Time (US & Canada),793399,2019-06-17 14:26:11 UTC,2019-10-10 14:15:21 UTC,research,,https://www.inaturalist.org/observations/27152870,https://static.inaturalist.org/photos/42217469/medium.jpg,"",,3,0,false,3,"443 Private Road 4215, Decatur, TX, US",33.197805737,-97.4996451206,165,,,,165,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
27396284,d8c1ec7b-e6ad-4d80-8803-38f791a68293,2012/04/20 4:39 PM CDT,2012-04-20,2012-04-20 21:39:00 UTC,Central Time (US & Canada),994028,2019-06-21 20:41:51 UTC,2022-11-22 13:50:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27396284,https://inaturalist-open-data.s3.amazonaws.com/photos/42621454/medium.jpeg,"",metamorph ,2,0,false,,"Alabama, US",34.723532083,-86.5529731557,8,,,,28790,obscured,obscured,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
27563358,04a8199b-edd7-4a6d-aa5f-250c928530a6,Sun Jun 23 2019 18:08:10 GMT-0500 (CDT),2019-06-23,2019-06-23 23:08:10 UTC,Central Time (US & Canada),435679,2019-06-24 12:30:09 UTC,2019-07-06 17:33:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27563358,https://inaturalist-open-data.s3.amazonaws.com/photos/42900082/medium.jpg,"",,3,0,false,3,"73051, Lexington, OK, US",35.0856287328,-97.2175799154,2170,,,,2170,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
27631941,da28bab2-0561-493d-bb8d-27074c50115d,Mon Jun 03 2019 14:13:51 GMT-0400 (EDT),2019-06-03,2019-06-03 18:13:51 UTC,Eastern Time (US & Canada),1913129,2019-06-25 14:52:30 UTC,2019-07-04 11:42:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27631941,https://inaturalist-open-data.s3.amazonaws.com/photos/43013075/medium.jpg,"",,2,0,false,3,"Oklahoma, US",36.6309038265,-96.8143473499,265,,,,28505,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
27765582,0adacc5c-2014-4a5d-902b-62a2852c7c2a,Thu Jun 27 2019 08:39:39 GMT-0500 (CDT),2019-06-27,2019-06-27 08:39:39 UTC,UTC,866069,2019-06-27 17:45:06 UTC,2020-12-13 07:49:24 UTC,research,,https://www.inaturalist.org/observations/27765582,https://static.inaturalist.org/photos/43234436/medium.jpg,"",,1,0,false,3,"Texas, US",32.7115983196,-97.0339502052,22,,,,29066,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
28132503,0376e3e2-a484-430e-abcf-de64795fd9b4,Tue Jul 02 2019 20:49:04 GMT-0500 (CDT),2019-07-02,2019-07-03 01:49:04 UTC,Central Time (US & Canada),12377,2019-07-03 19:31:45 UTC,2019-07-04 11:46:44 UTC,research,,https://www.inaturalist.org/observations/28132503,https://static.inaturalist.org/photos/43832651/medium.jpg,"",,1,0,false,3,"3099 Birmingham Dr, Norman, OK, US",35.181355,-97.40175,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
28404576,f5ae2653-9bd2-4e97-afdb-5b8d388d180e,Sun Jul 07 2019 16:18:14 GMT-0400 (EDT),2019-07-07,2019-07-07 20:18:14 UTC,Eastern Time (US & Canada),237587,2019-07-08 00:52:57 UTC,2019-07-10 15:43:13 UTC,research,,https://www.inaturalist.org/observations/28404576,https://static.inaturalist.org/photos/44276895/medium.jpg,"",,1,0,false,3,"Ohio, US",39.8672080306,-84.184123591,10,,,,28030,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
28438055,35689833-eda8-4c3c-a0d9-bf4d592f6166,Mon Jul 08 2019 10:24:22 GMT-0500 (CDT),2019-07-08,2019-07-08 15:24:22 UTC,Central Time (US & Canada),1771680,2019-07-08 15:28:41 UTC,2023-05-30 18:58:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28438055,https://inaturalist-open-data.s3.amazonaws.com/photos/44331189/medium.jpg,"",He got scared and dropped his tail. Found inside an old pitfall trap,3,0,false,3,"66871, Waverly, KS, US",38.328340645,-95.6990292204,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
28440528,335ddbcf-5764-456d-9b1f-3af870a21466,Mon Jul 08 2019 05:30:08 GMT-0500 (CDT),2019-07-08,2019-07-08 05:30:08 UTC,UTC,1543336,2019-07-08 16:10:18 UTC,2021-02-25 12:13:55 UTC,research,,https://www.inaturalist.org/observations/28440528,https://static.inaturalist.org/photos/44334752/medium.jpg,"",,5,0,false,3,"913 Hackberry Rd, Salado, TX, US",30.8840433567,-97.5397990816,23,,,,23,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
28455728,ad55c751-205d-43a5-84ba-bb1bec3b0e2e,Mon Jul 08 2019 13:39:21 GMT-0400 (EDT),2019-07-08,2019-07-08 17:39:21 UTC,Eastern Time (US & Canada),1661682,2019-07-08 20:24:24 UTC,2022-06-21 04:29:28 UTC,research,,https://www.inaturalist.org/observations/28455728,https://static.inaturalist.org/photos/44359647/medium.jpg,"",,2,0,false,3,"Ohio, US",40.2813130338,-83.0881111778,5,,,,27969,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
28456858,6ee0fd35-e082-4c38-9150-8d5288cdf38f,2019-07-08,2019-07-08,,UTC,1963057,2019-07-08 20:40:34 UTC,2024-07-12 12:49:30 UTC,research,,https://www.inaturalist.org/observations/28456858,https://inaturalist-open-data.s3.amazonaws.com/photos/44361184/medium.jpeg,"",,5,2,false,333,"Tulsa County, US-OK, US",36.1917443796,-96.1656630945,,,,,28592,,obscured,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
28560011,b9ea8f40-bd7f-4831-abe2-aff1fe4cc3cb,Mon Jul 08 2019 10:25:17 GMT-0500 (CDT),2019-07-08,2019-07-08 15:25:17 UTC,Central Time (US & Canada),96716,2019-07-10 15:51:31 UTC,2023-05-30 18:58:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28560011,https://inaturalist-open-data.s3.amazonaws.com/photos/44529593/medium.jpg,"",,2,0,false,3,"66871, Waverly, KS, US",38.3282916667,-95.6989533333,6,,,,6,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
28683955,1c69a58e-ba03-4b7e-a35e-60869b24b544,2015-05-08,2015-05-08,,UTC,1979274,2019-07-12 18:10:50 UTC,2020-01-10 01:40:02 UTC,research,,https://www.inaturalist.org/observations/28683955,https://inaturalist-open-data.s3.amazonaws.com/photos/44729674/medium.jpeg,"",,3,0,false,333,Itasca,32.1626446,-97.1456527,,,,,,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
29004565,e8d32eca-cf1d-47db-9e03-98d5cd077e24,2019-07-10 11:42:17 PM CDT,2019-07-10,2019-07-11 04:42:17 UTC,Central Time (US & Canada),1875873,2019-07-17 16:37:40 UTC,2019-07-24 03:53:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29004565,https://inaturalist-open-data.s3.amazonaws.com/photos/45245207/medium.jpeg,"",,3,1,false,2,"Chelsea, OK 74016, USA",36.5574318822,-95.5590726435,16,,,,16,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
29285135,cd716ae3-6b0b-45f3-b6ec-de2770d7db01,Sun Jul 21 2019 19:17:38 GMT-0500 (CDT),2019-07-21,2019-07-21 19:17:38 UTC,UTC,1479964,2019-07-22 00:19:50 UTC,2023-12-18 02:25:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29285135,https://inaturalist-open-data.s3.amazonaws.com/photos/45696211/medium.jpg,"","Found in a swimming pool; only held in this bowl temporarily so it could be taken to a nearby pond. I believe it is the slimy and not the small mouth largely because of the tail shape, but also because of the pattern color, pattern size, feet shape, and the thinness of the body.",4,1,false,3,"1550 E Pink Hill Rd, Blue Springs, MO, US",39.051511628,-94.2420162558,12,,,,12,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
29336114,3df30d78-61f1-410f-a15b-41bfba38514d,Mon Jul 22 2019 14:38:15 GMT-0500 (CDT),2019-07-22,2019-07-22 21:38:15 UTC,Pacific Time (US & Canada),254155,2019-07-22 19:46:45 UTC,2020-03-11 14:03:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29336114,https://inaturalist-open-data.s3.amazonaws.com/photos/45778856/medium.jpg,"",,2,0,false,3,"7400–7498 Beckett Ln, Riverton, IL, US",39.8162895581,-89.5103019756,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
29449203,2f2d549a-fb76-4605-9ac8-37e066536f18,Wed Jul 24 2019 11:07:56 GMT-0500 (CDT),2019-07-24,2019-07-24 11:07:56 UTC,UTC,2040979,2019-07-24 16:08:14 UTC,2020-05-04 18:24:02 UTC,research,,https://www.inaturalist.org/observations/29449203,https://static.inaturalist.org/photos/45960528/medium.jpg,"",,2,0,false,3,"61801, Urbana, IL, US",40.1270694053,-88.2125622501,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
29470092,1ea98866-4922-4ab2-ab5e-c69f24d4ee60,Thu Jun 06 2019 15:25:49 GMT-0500 (CDT),2019-06-06,2019-06-06 15:25:49 UTC,UTC,1801888,2019-07-24 21:26:39 UTC,2022-03-27 11:33:12 UTC,research,,https://www.inaturalist.org/observations/29470092,https://static.inaturalist.org/photos/45992957/medium.jpg,"",,1,0,false,3,"Cullen Park, Houston, TX, US",29.7981178293,-95.6937263217,45,,,,45,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
29589350,fafad111-e061-471b-9e01-ba4b0372f790,Thu Jul 25 2019 19:05:56 GMT-0500 (CDT),2019-07-25,2019-07-26 00:05:56 UTC,Central Time (US & Canada),12377,2019-07-26 18:57:26 UTC,2019-08-08 22:23:34 UTC,research,,https://www.inaturalist.org/observations/29589350,https://static.inaturalist.org/photos/46186791/medium.jpg,"",,1,0,false,3,"3100 Black Locust Pl, Norman, OK, US",35.179854072,-97.3992089496,798,,,,798,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
29651704,38e6903f-13d3-4f83-9618-a3b15d41e35f,2019-07-27 12:22:35 PM CDT,2019-07-27,2019-07-27 12:22:35 UTC,UTC,1162681,2019-07-27 18:07:37 UTC,2019-07-30 13:13:17 UTC,research,,https://www.inaturalist.org/observations/29651704,https://static.inaturalist.org/photos/46285415/medium.jpeg,"",,1,0,false,2,"Spencer County, US-IN, US",37.9877561973,-87.1763467044,132,,,,132,,open,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
29696733,72085e73-89c1-4e62-8c78-f50351211104,2019-07-25 6:36:10 AM CDT,2019-07-25,2019-07-25 11:36:10 UTC,Central Time (US & Canada),516430,2019-07-28 09:49:43 UTC,2019-11-17 22:09:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/29696733,https://static.inaturalist.org/photos/46360119/medium.jpeg,"",,1,0,false,2,"Benton Township, MO, USA",40.1204152182,-95.2499252558,526,,,,526,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
30057187,8bdbf784-4fb7-4086-93b8-3e3acada7b59,2019/08/01 2:51 PM -0400,2019-08-01,2019-08-01 17:51:00 UTC,Atlantic Time (Canada),1910313,2019-08-02 18:55:14 UTC,2019-08-04 01:25:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30057187,https://inaturalist-open-data.s3.amazonaws.com/photos/46937983/medium.jpg,"",,1,0,false,,"Missouri, US",37.8393345247,-90.53130069,20,,,,28329,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
30146286,a6d45c22-9e81-4046-80fd-baf4d9a8bcd9,Wed Jan 02 2019 19:17:35 GMT-0600 (CST),2019-01-02,2019-01-02 19:17:35 UTC,UTC,2080647,2019-08-04 01:57:49 UTC,2019-08-04 02:07:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30146286,https://inaturalist-open-data.s3.amazonaws.com/photos/47081445/medium.jpg,"",,1,0,false,3,"10815 Bouldin Crk, Missouri City, TX, US",29.4814363935,-95.5035924149,22,,,,22,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
30219776,c3e2af91-a056-41b4-9999-e20b74ecca5b,Sat Mar 25 2017 13:18:48 GMT-0400 (EDT),2017-03-25,2017-03-25 17:18:48 UTC,Eastern Time (US & Canada),1774877,2019-08-05 02:42:11 UTC,2024-11-03 19:01:39 UTC,research,,https://www.inaturalist.org/observations/30219776,https://static.inaturalist.org/photos/47201882/medium.jpg,"",,2,0,false,3,"62040, Hartford, IL, US",38.796905,-90.115775,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
31398209,6fd0dde7-da6a-4644-acff-55fde8079ea6,Fri Aug 23 2019 11:36:41 GMT-0400 (EDT),2019-08-23,2019-08-23 15:36:41 UTC,Eastern Time (US & Canada),384891,2019-08-24 13:13:36 UTC,2025-07-29 14:30:34 UTC,research,,https://www.inaturalist.org/observations/31398209,https://static.inaturalist.org/photos/49137818/medium.jpg,"","1st one of the year! She was mad at photo session lol
",1,0,false,3,"Huron Township, Huron, OH, US",41.410193476,-82.6033471316,117,,,,117,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
31430494,f67788e7-1829-4f2c-b165-6547f0ab0497,Sat Aug 24 2019 16:05:44 GMT-0500 (CDT),2019-08-24,2019-08-24 21:05:44 UTC,Central Time (US & Canada),1622769,2019-08-24 21:06:22 UTC,2019-11-07 20:33:43 UTC,research,,https://www.inaturalist.org/observations/31430494,https://static.inaturalist.org/photos/49188643/medium.jpg,"",Blue spots down the side of it ,3,1,false,3,"319-21 S 4th St, Hannibal, MO, US",39.7044968047,-91.3550488093,10,,,,10,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
31667676,3ea66643-0a56-44f7-a16f-86c231f798d0,2019-08-28 8:46:58 AM CDT,2019-08-28,2019-08-28 18:46:58 UTC,Hawaii,1543661,2019-08-28 13:49:13 UTC,2019-12-03 22:59:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31667676,https://inaturalist-open-data.s3.amazonaws.com/photos/49585473/medium.jpeg,"",,2,0,false,2,"Arkansas, US",36.0937642336,-94.3601614226,,,,,28592,obscured,,true,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
31670680,09a4fbf5-41e7-46fc-9e2c-60bddb67672a,Tue Aug 27 2019 18:18:44 GMT-0500 (CDT),2019-08-27,2019-08-27 23:18:44 UTC,Central Time (US & Canada),519868,2019-08-28 14:51:46 UTC,2019-09-14 15:35:30 UTC,research,CC0,https://www.inaturalist.org/observations/31670680,https://inaturalist-open-data.s3.amazonaws.com/photos/49590121/medium.jpg,"",,2,0,false,3,"County Road 458, Amazonia, MO, US",39.9031633333,-94.9699633333,75,,,,75,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
31708040,19a0442d-30b3-4a53-8a60-28a7bf3b880b,2019-08-28 6:22:42 PM CDT,2019-08-28,2019-08-28 18:22:42 UTC,UTC,1566731,2019-08-29 03:01:20 UTC,2023-05-30 18:58:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31708040,https://inaturalist-open-data.s3.amazonaws.com/photos/49655386/medium.jpeg,"",,2,0,false,2,"Pine Ridge Estates, Olathe, KS 66061, USA",38.89034545,-94.87835281,6,,,,6,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
31828824,e53f8b64-7989-4dfa-a689-f2e69b2f87bc,Fri Aug 30 2019 22:17:34 GMT-0500 (CDT),2019-08-30,2019-08-30 22:17:34 UTC,UTC,2091673,2019-08-31 03:32:09 UTC,2019-08-31 15:49:47 UTC,research,,https://www.inaturalist.org/observations/31828824,https://static.inaturalist.org/photos/49857731/medium.jpg,"",,1,0,false,3,"E 860 Rd, Chandler, OK, US",35.7694037346,-96.8020431284,29,,,,29,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
31892552,f998ecbc-9a98-4333-af1c-b70b60d49e98,Sat Aug 31 2019 21:26:56 GMT-0400 (EDT),2019-08-31,2019-09-01 01:26:56 UTC,Eastern Time (US & Canada),1148379,2019-09-01 02:30:28 UTC,2023-05-30 18:58:15 UTC,research,,https://www.inaturalist.org/observations/31892552,https://static.inaturalist.org/photos/49964182/medium.jpg,"",,3,0,false,3,"Gleason Rd, Shawnee, KS, US",38.9975666667,-94.8639916667,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
31894248,ce9be3b7-9eb4-4b50-aa3d-59e8b85258cd,2015/04/19 11:32 PM CDT,2015-04-19,2015-04-20 04:32:00 UTC,Central Time (US & Canada),2187158,2019-09-01 03:04:16 UTC,2019-10-10 04:37:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31894248,https://inaturalist-open-data.s3.amazonaws.com/photos/49966582/medium.jpg,"",,1,0,false,,"Jonesboro, AR, USA",35.8134436402,-90.6682972572,29,,,,29,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
